year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae6eh505403,nv,4,13784,blue,gray,"hyundai motor america",13450,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,kmhdh4ae6eu083876,fl,4.9,10120,blue,beige,"hyundai motor finance",13700,14200,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae9eh503726,nv,4.7,14710,silver,gray,"hyundai motor america",13400,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae5eh500886,nv,4.3,14055,silver,gray,"hyundai motor america",13400,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Honda,Odyssey,Touring,Minivan,automatic,5fnrl5h92eb061812,ca,4,11099,blue,gray,"american honda motor company",33500,33000,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae8eh504415,nv,4.8,14769,white,gray,"hyundai motor america",13400,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Honda,Accord,Sport,Sedan,automatic,1hgcr2f52ea037846,ca,3.4,23732,black,black,"ahfc/honda lease trust/hvt, inc.",18000,18900,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae9eh505394,nv,4.8,11645,blue,gray,"hyundai motor america",13550,13500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4aexeh505131,nv,4.3,16007,gray,gray,"hyundai motor america",13300,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Honda,CR-V,EX,SUV,automatic,2hkrm3h59eh529843,fl,5,1932,black,black,"fields bmw",22200,22300,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,kmhdh4ae9eu159087,fl,4.3,7114,gray,gray,"hyundai motor finance",13850,14000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2014,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl5h64eb073708,ca,4.2,5336,white,beige,"american honda motor company",29300,30500,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl5h64eb053250,co,4.6,19757,silver,gray,"ziems ford corners inc",28400,29000,Tue Dec 23 2014 11:45:00 GMT-0800 (PST)
2014,Hyundai,Equus,Ultimate,Sedan,automatic,kmhgh4jh8eu082462,nv,5,513,black,black,"hyundai motor america/co car",45200,46000,Fri Jan 09 2015 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae0eh505008,nv,4.4,9795,red,gray,"hyundai motor america",13650,13500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae4eh504928,nv,4.4,15382,white,gray,"hyundai motor america",13350,13500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae9eh503192,nv,4.5,14780,gray,gray,"hyundai motor america",13400,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Honda,CR-V,LX,SUV,,5j6rm3h33el026331,ca,4.8,7448,white,gray,"american honda motor company",19100,20100,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae9eh504049,nv,4.9,12210,silver,gray,"hyundai motor america",13500,13500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae5eh504050,nv,4.8,16438,silver,gray,"hyundai motor america",13300,13500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Accent,GS,Hatchback,automatic,kmhct5ae0eu174061,fl,4.5,7988,gray,black,"hyundai motor finance",11050,11200,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2014,Honda,Accord,LX,Sedan,automatic,1hgcr2f38ea257300,ca,4.9,5235,white,tan,"ahfc/honda lease trust/hvt, inc.",17200,19000,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Honda,CR-V,EX-L,SUV,automatic,2hkrm3h71eh509152,ca,4.4,10252,blue,beige,"american honda motor company",24600,24250,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae2eh504913,nv,4.7,16068,beige,beige,"hyundai motor america",13300,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Honda,Accord,LX,Sedan,automatic,1hgcr2f36ea171063,ca,4.6,19954,gray,black,"american honda motor company",16550,17400,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Honda,CR-V,EX,SUV,automatic,2hkrm3h5xeh514025,ca,5,5371,black,black,"american honda motor company",21700,22100,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae7eh505197,nv,4.6,12469,red,gray,"hyundai motor america",13500,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Honda,CR-V,EX,SUV,automatic,2hkrm3h58eh514380,ca,4.6,10694,blue,gray,"american honda motor company",21000,21500,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,kmhdh4ae3eu201883,fl,4.9,4005,silver,gray,"hyundai motor finance",14000,15200,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,kmhdh4ae3eu106160,fl,3.4,18708,black,black,"hyundai motor finance",13200,12500,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae5eh505120,nv,4.9,13370,gray,gray,"hyundai motor america",13450,13500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Honda,Civic,EX,Sedan,automatic,19xfb2f84ee243922,ca,4.6,4380,white,beige,"ahfc/honda lease trust/hvt, inc.",16600,18200,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae6eh505188,nv,4.3,14689,burgundy,gray,"hyundai motor america",13400,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae1eh505406,nv,4.2,16683,blue,gray,"hyundai motor america",13300,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Honda,Accord,Sport,Sedan,automatic,1hgcr2f59ea253418,tx,4.9,2241,white,black,"tdaf remarketing",19950,21100,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae4eh505397,nv,4.9,9543,blue,gray,"hyundai motor america",13650,13500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Accent,GLS,Sedan,automatic,kmhct4ae5eu589757,fl,3.8,15613,red,gray,"hyundai motor finance",11350,11100,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2014,Hyundai,Accent,GLS,Sedan,automatic,kmhct4aexeu620677,ca,1,27911,gray,gray,"enterprise vehicle exchange / tra / rental / tulsa",11000,8000,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
2014,Honda,CR-V,EX,SUV,automatic,2hkrm4h5xeh646658,tn,4.8,24474,gray,tan,"g & s auto sales & rentals, llc",21400,21100,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
2014,Honda,Accord,EX-L,Sedan,automatic,1hgcr2f8xea097660,ca,3.8,18116,gray,black,"american honda motor company",21700,21100,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,manual,kmhdh4ae6eu147222,fl,3.6,5991,blue,beige,"hyundai motor finance",13900,12500,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4aexeh505193,nv,4.8,13714,red,gray,"hyundai motor america",13450,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,kmhdh4ae5eu134591,tn,4.4,9839,silver,gray,"gm financial",13700,13800,Tue Dec 30 2014 10:30:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4aexeh504058,nv,4.7,14997,silver,black,"hyundai motor america",13350,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae0eh504912,nv,3.8,12933,beige,beige,"hyundai motor america",13500,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae4eh491369,il,5,13822,beige,tan,"hyundai motor america/lease",13650,13100,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
2014,Honda,CR-V,LX,SUV,automatic,5j6rm3h39el029282,ca,4.9,8791,white,gray,"american honda motor company",18900,20400,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae6eh504042,nv,4.4,15507,silver,gray,"hyundai motor america",13350,13300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Honda,Accord,LX,Sedan,automatic,1hgcr2f37ea176272,ca,4.9,6127,white,tan,"ahfc/honda lease trust/hvt, inc.",17150,18700,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Honda,CR-V,EX-L,SUV,automatic,2hkrm3h71eh519261,ca,4.5,20744,black,black,"american honda motor company",23700,22800,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Honda,CR-V,EX-L,SUV,automatic,5j6rm4h76el062958,ca,4.5,16558,white,tan,"american honda motor company",24800,24750,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl5h63eb053949,ca,4.8,9042,gray,gray,"american honda motor company",29000,29750,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2014,Honda,Pilot,LX,SUV,automatic,5fnyf3h24eb021340,va,3.5,6854,brown,—,"fiserv/citizens auto finance",22600,21400,Wed Dec 31 2014 09:30:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae9eh456164,md,2,25080,red,gray,"enterprise-tra",12850,8000,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2014,Hyundai,Accent,GS,Hatchback,automatic,kmhct5ae3eu184129,fl,5,4762,red,gray,"hyundai of new port richey",11050,11300,Tue Dec 23 2014 14:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,Limited,Sedan,automatic,5npdh4ae7eh481547,fl,5,4818,white,beige,"hyundai motor finance",17400,17600,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae0eh505011,nv,4.7,13559,red,gray,"hyundai motor america",13450,13600,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Elantra,SE,Sedan,,5npdh4ae9eh457878,tn,1,28990,white,—,"enterprise vehicle exchange/franklin",12650,7500,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac4eh903049,nv,3.4,17209,blue,gray,"hyundai motor america",14300,14300,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac6eh924744,il,1.9,19035,gray,gray,"remktgedge / cars / carfinance capital llc",14200,10000,Tue Dec 30 2014 10:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap9em675928,tx,3.9,16584,gray,black,"nissan infiniti lt",29200,29800,Wed Jan 14 2015 02:30:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap5em672623,fl,4.8,20078,white,black,"nissan infiniti lt",28500,28200,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac3eh840431,il,3.7,22178,gray,gray,"hyundai motor america/lease",14450,13800,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac5eh903366,nv,4.7,17678,gold,beige,"hyundai motor america",14300,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap5em678373,tx,4.1,23183,black,black,"nissan infiniti lt",28100,29000,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac9eh903001,nv,4.9,16041,white,gray,"hyundai motor america",14400,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Infiniti,QX60,Base,SUV,automatic,5n1al0mnxec500198,tx,4.6,18900,—,black,"nissan infiniti lt",32300,32400,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap1em674983,fl,4.8,15056,blue,black,"nissan infiniti lt",29100,28000,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac8eh902289,nv,4.9,16654,blue,gray,"hyundai motor america",14350,14500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac8eh902275,nv,4.1,14143,blue,gray,"hyundai motor america",14600,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac3eh840915,il,3.9,21269,blue,blue,"hyundai motor america/lease",14500,14000,Tue Mar 03 2015 02:00:00 GMT-0800 (PST)
2014,Infiniti,QX60,Base,SUV,automatic,5n1al0mmxec505618,tx,4.5,17250,gray,black,"nissan infiniti lt",37300,35000,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac5eh902282,nv,4.3,13155,blue,gray,"hyundai motor america",14650,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac0eh903369,nv,4.2,16312,brown,tan,"hyundai motor america",14400,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap0em672559,tx,3.8,16379,gray,black,"nissan infiniti lt",29500,28400,Wed Jan 07 2015 10:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac6eh903375,nv,4.5,19197,gold,beige,"hyundai motor america",14200,14500,Fri Jan 09 2015 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac3eh897910,fl,4.4,2990,white,beige,"hyundai motor finance",15450,16100,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac4eh903035,nv,4.9,15558,blue,gray,"hyundai motor america",14450,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4acxeh903010,nv,4.6,16635,white,black,"hyundai motor america",14350,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Jaguar,XF,Base,Sedan,automatic,sajwa0es3epu20790,fl,4.4,10198,black,beige,"datura auto sales and rentals",37800,36500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac7eh902283,nv,4.8,16303,blue,gray,"hyundai motor america",14400,14500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac3eh834077,ca,3,22742,blue,gray,"enterprise vehicle exchange / tra / rental / tulsa",13850,10700,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac2eh903373,nv,4.7,17384,—,beige,"hyundai motor america",14300,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap7em673403,tn,4.6,9170,black,gray,"nissan north america inc.",30300,33000,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac9eh903368,nv,4.1,18051,beige,beige,"hyundai motor america",14250,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap1em670674,tx,4.5,20131,white,black,"nissan infiniti lt",28500,31000,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,Limited,Sedan,automatic,5npec4ab6eh859334,fl,3.5,4436,black,black,"hyundai motor finance",18100,18500,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap1em687023,fl,1.9,9668,black,black,"florida auto financial group",31000,26800,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac1eh903364,nv,4.4,23447,beige,beige,"hyundai motor america",13900,14200,Fri Jan 09 2015 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac0eh903002,nv,4.6,17443,white,gray,"hyundai motor america",14300,14500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7apxem675906,tx,3.9,21069,gray,black,"nissan infiniti lt",27300,27000,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac2eh902613,nv,4.9,19061,beige,beige,"hyundai motor america",14150,14200,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Tucson,SE,SUV,automatic,km8ju3ag6eu879764,tx,4,14320,brown,tan,"enterprise vehicle exchange / tra / rental / tulsa",17600,13100,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap3em676895,tx,4.5,20362,—,black,"nissan infiniti lt",28200,28200,Wed Jan 21 2015 02:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,,5npeb4acxeh843410,pa,4.8,9642,blue,gray,"hyundai motor finance",15000,15000,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap6em670606,fl,1.9,12725,white,black,"nissan infiniti lt",29700,27400,Tue Dec 30 2014 14:00:00 GMT-0800 (PST)
2014,Jeep,Cherokee,Sport,SUV,automatic,1c4pjmab0ew171676,il,4.2,40513,black,black,"avis corporation",17150,17600,Tue Feb 03 2015 03:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac2eh815729,fl,4.3,26659,gray,gray,"florida auto financial group",13500,13200,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac2eh903048,nv,4,18888,black,gray,"hyundai motor america",14200,14200,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac6eh902999,nv,4.5,14949,white,gray,"hyundai motor america",14500,14500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Veloster,Base,Hatchback,automatic,kmhtc6ad7eu187015,ca,2,20712,—,black,"enterprise vehicle exchange / tra / rental / tulsa",13000,12600,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,SE,Sedan,automatic,5npec4ac5eh867630,fl,4.1,19577,red,black,"hyundai motor finance",15200,14800,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac7eh903367,nv,4.3,13683,brown,tan,"hyundai motor america",14600,14500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Santa Fe Sport,Sport,SUV,automatic,5xyztdlbxeg184836,md,2,12371,gray,black,"enterprise-tra",21100,13900,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2014,Hyundai,Equus,Ultimate,Sedan,automatic,kmhgh4jh9eu079313,nv,4.4,8072,brown,beige,"hyundai motor america/co car",45000,46000,Fri Jan 09 2015 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac3eh902989,nv,4.9,17993,white,gray,"hyundai motor america",14250,14500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac7eh902204,nv,4.2,17966,white,gray,"hyundai motor america",14250,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac2eh818453,fl,4.8,10700,silver,gray,"hyundai motor finance",14900,15200,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac1eh901940,nv,4.7,17214,red,gray,"hyundai motor america",14300,14500,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac4eh902614,nv,4.9,16763,gold,tan,"hyundai motor america",14350,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap8em689156,tx,3.9,8156,gray,black,"nissan north america inc.",30300,28200,Wed Jan 14 2015 02:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac4eh903004,nv,4.9,16296,white,gray,"hyundai motor america",14400,14800,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac5eh903240,nv,4.3,17065,red,gray,"hyundai motor america",14350,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac0eh835817,fl,4.6,11163,gray,gray,"hyundai motor finance",14850,15200,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac3eh902281,nv,4.4,19026,blue,gray,"hyundai motor america",14150,14100,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac4eh827736,fl,4.4,11577,white,beige,"hyundai motor finance",14850,15200,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac0eh902996,nv,4.7,16444,white,gray,"hyundai motor america",14400,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Jaguar,XF,Base,Sedan,automatic,sajwa0es7epu16662,fl,4.6,13423,white,black,"datura auto sales and rentals",36500,36500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac2eh815973,md,2,30643,black,gray,"enterprise-tra",13150,9500,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap4em675934,tx,4.3,18667,gray,—,"nissan infiniti lt",29000,29200,Wed Jan 14 2015 02:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,SE,Sedan,automatic,5npec4ac7eh945521,fl,4.9,5074,black,black,"hyundai motor finance",17150,16700,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac7eh903918,nv,4.5,12432,white,gray,"hyundai motor america",14700,14600,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac0eh849250,fl,4.2,3730,white,beige,"hyundai motor finance",15450,15000,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac2eh901932,nv,4.3,17068,red,gray,"hyundai motor america",14350,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac1eh902277,nv,4.3,15808,blue,gray,"hyundai motor america",14450,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Tucson,SE,SUV,automatic,km8ju3ag7eu901612,fl,4.3,13722,black,black,"hyundai motor finance",17800,18000,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac1eh903039,nv,4.9,16359,blue,gray,"hyundai motor america",14400,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac9eh872753,fl,4.1,9479,blue,gray,"hyundai motor finance",14900,14100,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac5eh902203,nv,4.9,19604,white,gray,"hyundai motor america",14150,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac5eh900693,fl,4,10622,black,gray,"hyundai motor finance",14900,15200,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap1em677169,tx,3.5,25062,white,black,"nissan infiniti lt",26500,29600,Wed Feb 11 2015 02:30:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac4eh903374,nv,4.3,19670,brown,tan,"hyundai motor america",14100,14200,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac5eh903044,nv,4.4,17171,blue,gray,"hyundai motor america",14350,14400,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Tucson,SE,SUV,automatic,km8ju3ag4eu920361,fl,1.9,11009,brown,brown,"american fleet leasing",18050,15400,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2014,Infiniti,Q50,Premium,Sedan,automatic,jn1bv7ap0em676112,tx,4.9,18763,gray,black,"nissan infiniti lt",29000,28800,Wed Jan 14 2015 02:30:00 GMT-0800 (PST)
2014,Hyundai,Veloster,Base,Hatchback,automatic,kmhtc6ad1eu205136,tx,4,13744,gray,black,"enterprise vehicle exchange / tra / rental / tulsa",14050,12000,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac1eh902148,nv,4.9,13228,red,gray,"hyundai motor america",14650,14600,Wed Dec 31 2014 12:00:00 GMT-0800 (PST)
2014,Hyundai,Sonata,GLS,Sedan,automatic,5npeb4ac0eh910113,fl,4.8,4424,gray,gray,"hyundai motor finance",15450,15100,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
